,ProductId,Score,Summary,Text
1618,B007JFMH8M,4,quick on the go light breakfast,These cookies are great for in the morning when you are in a rush and don't have time to make breakfast they are so tasty! They are even better warmed up. These are also great to keep around for the kids for snack time or to put in there lunch box for school.
1619,B007JFMH8M,4,Yummmm,"Very soft chewy, and yummy! Heat it up in the microwave for a few seconds and it tastes even better! Definitely worth trying and buyin!"
1620,B007JFMH8M,5,Quaker Soft Baked Oatmeal Cookies,"Delicious. Soft, ""almost"" falls apart soft. Great cinnamon flavor. I allowed myself to only eat half of it at a time so I could savor it."
1621,B007JFMH8M,5,YUMMYY,"These Cookies are delicious! My kid absolutely loved them. I love that they are individually packed, it makes such an easy grab and go snack ! great product."
1622,B007JFMH8M,4,"Chewy, delicious cookie!!","Mmm! I think that about sums it up. I love how soft these are. I couldn't stop eating them and I'm ashamed to say that I want to buy more. Bye-bye, diet. :("
1623,B007JFMH8M,5,awesome cookie,this cookie tastes soo good im really not a fan of raisins but when i tasted this cookie it was like another thing i really recommend it its so good and delicious
1624,B007JFMH8M,4,Whole Grain Treat,"I received a Quaker Soft Baked Oatmeal Cookie to test from Influenster via the Mom VoxBox. My 3 year old son loved the cookie - each cookie is pretty large, very soft and full of raisins. If you buy a package of 6, they are individually wrapped which is great for travel. It is great that they are made with whole grain Quaker oats - and that they have a nice helping of raisins. They are still a cookie though and have 12 grams of sugar per cookie. I did buy a box for my son for an occasional treat."
1625,B007JFMH8M,5,Quaker Soft Baked Oatmeal Cookies,"I recieved one of these to try out in my Influenster Mom Vox Box. I am not a huge raisin fan but I really enjoyed this cookie. So I was happy to see that the cookie didn't have too many raisins in it but enough to get some in every bite and still be able to taste the cookie. Most oatmeal cookies leave a thick,dry feeling in your mouth but nothing like that with this one, perhaps because it was so soft and chewy. They are on my list to buy again. The cookie was super soft, great for my 1 year old to eat. It was also big enough that I could split it between both kids. I would suggest these to anyone looking for a delicious cookie."
1626,B007JFMH8M,4,Great snack for kids,These were surprisingly tasty. My kids loved them too and they are a great on the go snack. They offer a quick pick me up and aren't too messy in the car when on the go.
1627,B007JFMH8M,4,Sooo yummy!,I got a free bar in my voxbox from influenster and wow!! Soo yummy!! It melts in your mouth and even my 2 year old loved it!
1628,B007JFMH8M,5,Yum :),"Was fortunate enough to receive this in my mommy Voxbox :) I've tried these delicious cookies before, but it was the first time I had shared one with my son. Needless to say, he loved it. I believe it was good because it somewhat melts in your mouth & is really easy to chew (he's 2) .. I will definitely be repurchasing these for us!!"
1629,B007JFMH8M,5,Yummy,I was able to try this yummy cookie when it came in my momvox and i have to say i don't like raisins but when i took my first bite i was very amazed at how good it tasted i would defiantly buy theses for myself as well as my family
1630,B007JFMH8M,5,Great Tasting,"I got this cookie as a part of my Mom Box from VoxBox. I'm not too keen on oatmeal cookies, but this one was surprisingly good. I guess I'm more used to them being hard so I really liked the soft chewiness of my cookie. Now a chocolate chip one would be fab!"
1631,B007JFMH8M,4,So soft and chewy...yummy,"These are amazing, soft, and fresh! They taste great and I bought more after I got a free sample from my Mom Vox Box from Influenster~~~ so yummy."
1632,B007JFMH8M,4,Soft and Nummy,"Great brand provides a great cookie.  They are soft and have lots of flavor, definitely worth your money.  I received a sample of this from Influenster and am not a fan of raisins, but I agreed to try and review so I gave it a whirl.  I was pleasantly surprised at how much I enjoyed this.  I can't wait to try other kinds!<br /><br />[...]"
1633,B007JFMH8M,5,cookie heaven,I love love love these yummy snacks. Great for an on the go morning. and the kids love them too!
1634,B007JFMH8M,5,YUM YUM!!,This cookie is so good.  It tasted great.  I ate it faster then I could get it out the box.  I am definately buying more soon!
1635,B007JFMH8M,5,YUMMY,"These are amazing, soft, and fresh! They taste great and I bought more after I got a free sample from my Mom Vox Box from Influenster~~~ so yummy."
1636,B007JFMH8M,5,Quaker Soft Baked Oatmeal Cookies,"This cookies are amazingly good. I got a free sample in my Mom Vox Box from Influenster and am glad I got to try them out. I'm usually not a fan of oatmeal cookies but these were so soft and moist and had me wanting more. Not only are they good but they're good for you, they're low in fat and high in fiber so they make for a good afternoon snack or evening dessert. I can't wait to go buy more at the store!"
1637,B007JFMH8M,4,Yummy!,"I can't wait to pick up some more of these! I love soft, chewy cookies and these definitely hit the spot."
1638,B007JFMH8M,5,Yummy Quaker Oats Soft Baked Cookie,"I love this product, it was delicious and my daughter enjoyed it as well, i cant wait to get my hands on more !"
1639,B007JFMH8M,4,Quaker Soft Baked Cookies,"Quaker is a trusted brand that has always had great products and this in no different. The cookies are soft , chewy and very fresh. I love that the cookies are individually wrapped for easy snacks or lunches. Its a treat that I feel good giving my family. Will be buying in the future!"
1640,B007JFMH8M,4,Soft and Delish!,"I received this cookie in my mom voxbox. This cookie was soft and delicious! My kids usually only eat cookies with chocolate chips or M&M's in them, but surprisingly enough, they snatched it from my hands and gobbled it up! I love that it is only 170 calories per cookie, 4 grams of fiber, and 8% iron, making it a good snack. I only wish it had less sugar."
1641,B007JFMH8M,5,"The softest, yummiest cookie ever!","I tried the best cookie ever from Quakers! I never tasted a soft, fresh cookie like Quakers Soft Baked Oatmeal Cookies. I was one of the lucky ones to receive a Influenster Mom Voxbox 2012 (complimentary for testing and review purposes from Influenster). The Voxbox comes with several items and one of the items was a Quaker Soft Baked Oatmeal Cookie. It tasted like a homemade oatmeal raisin cookie. The raisins, the oats and you could even taste the cinnamon that's in the cookie. It was so delicious, even my kids loved it! I have 4 kids: 2 year old, 3 year old, 6 year old and a 11 year old and they all enjoyed a piece of the cookie. The little ones even started crying when it was all done. So that definitely means I have to go out and buy some more."
1642,B007JFMH8M,5,"Great cookie, and good for you","This is going to be the fastest review you have ever read because this is a great cookie.<br /><br />Thoughts: This is a really ez and fast way for you and your kids to snack on the go, a great way to get your fiber, and its for you.<br /><br /> The Run Down: If you are a fan of oatmeal cookies then you'll love these. They are soft and chewy like the name says.<br /><br />The Final Say: I have bought them for my family and my little one loves them. We talk them every where. They are about 3$ for a box of 6. All in all i give these 5 (*****). Ill keep buying them for the family. So go get some for yourself!!"
1643,B007JFMH8M,5,Yummy!!!,These cookies are moist just like homemade cookies!!! By far the best store bought cookie and is a must have in any moms pantry!!
1644,B007JFMH8M,3,Oatmeal Raisin,I received the oatmeal raisin cookie in my momvoxbox from influenster and it was pleasantly surprised by how chewy and tasty the cookie was considering that oatmeal raisin cookies are usually hard.  I'm not a big fan of the oatmeal raisin cookies but my little brother loved it and i'll most likely purchase the chocolate chip cookies because their a healthier alternative to most i think :)
1645,B007JFMH8M,5,Great taste & Good for toddlers,"I love oatmeal cookies, but sometimes they tend to be too hard or too dry! Not these!! These are soft and great to give to my toddler when he wants something sweet. I don't like to give him snacks with too much sugar and these are perfect."
1646,B007JFMH8M,5,Healthy & Delish,"This is not at all what I was expecting, but better! The cookie was so moist and just delicious! Im not a huge fan of raisins, but in all honestly you could not even tell the cookie had raisins, you couldnt even taste them. Absolutley worth the buy, will be purchasing in the future!!"
1647,B007JFMH8M,4,Chewy Delight!!,I Tried this product in my mom vox box and it was delicious and soft. My i pinched my children a piece off and they loved it too! We will be buying these more often.
1648,B007JFMH8M,5,Great Taste,"These cookies are Quaker baked, mom and kid approved. They are soft, chewy, and most of all delicious. The texture and taste makes them seem homemade without the hassle of baking."
1649,B007JFMH8M,5,Yummy & Good for you.,Great taste and healthy what more could you ask for. Most cookies of this type are dry and make you think you are eating paper but not with Quaker they are soft and moist!
1650,B007JFMH8M,5,SOOOOO GOOD,These are so good and soft and chewy! The taste is delicious. I tried the Oatmeal raisin cookies and they were delicious. Definitely recommend!
1651,B007JFMH8M,4,I got a free sample to try and will be buying in the future,"This cookie was actually really yummy.  I'm not usually the type of person to like raisins in my cookies, but these were really good and moist. I will definitely be buying these in the future. :)"
1652,B007JFMH8M,4,Loved it - except for the Raisins,I got to sample this for free. These were soft and delicious. I actually left this partially eaten on the counter overnight and it was still soft the next day when I finished it. Which is good because my kids only half finish what they start eating. I thought it was a great tasting oatmeal cookie - just better without the raisins. I'm not big on them but I was able to pick them out. They need these just in oatmeal with no other ingredient - like raisins added.
1653,B007JFMH8M,5,Y.U.M.,"I received this item in my Mom VoxBox from Influenster. This cookie was very soft and flavorful. Usually you get cookies like this and they are either hard or dry, and that was not the case with Quaker Brand. I'm not a big fan of raisins but they were fine in this cookie. Just the right amount and not over powering.<br /><br />This is one cookie I would purchase on my own, and I'm sure my son will be very happy about it."
1654,B007JFMH8M,5,Delightful surprise,"I received this item for free from Influenster in my mom Vox Box. I am not usually a fan of raisins, but this cookie was soft and tasted just like it was freshly baked. I absolutely loved it."
1655,B007JFMH8M,5,amazing,These cookies are so yummy..<br />They are so soft & don't get stale. I would definitely repurchase these.. I want to try other flavors!
1656,B007JFMH8M,5,Yum! Love these cookies,I received a sample of your soft baked oatmeal cookies in my Mom VoxBox from influenster.  Within seconds of opening the box my kids were fighting over who would get it!  We all got a taste and it was delicious!  I really liked the flavor and just the right amount of sweetness.  I will definitely buy your product again in my local grocery or on amazon.
1657,B007JFMH8M,5,Chewy and Delicious,"I received a Quaker Soft Baked Oatmeal Cookie in my Influenster Mom Vox Box.<br />As soon as I opened up the box, the cookie was on top. My 5 year old couldn't wait to get her hands on it.<br />She enjoyed every single morsel. And wanted more. So on my next food shopping day, I will definitely be picking up a box. GREAT JOB QUAKER!"
1658,B007JFMH8M,5,Soft and incredible,"I received the Soft Baked Oatmeal Cookie in my Influenster Mom Vox Box and I saw the cookie sitting right on top, so of course I opened it and tried it out! This cookie was so soft and chewy that I am totally buying more as snacks for my little cookie monster!"
1659,B007JFMH8M,5,Quaker Soft Baked Oatmeal Cookies,"I received a Quaker Soft Baked Oatmeal Cookie in my Influenster Mom Vox Box.<br /><br />I opened the box, saw the cookie and ate it right away. I was going to save half for my nephew to try but it was so good I ended up eating both halves any way. Nice and soft and chewy and sooooo yummy. TOTALLY buying more"
1660,B007JFMH8M,4,GREAT COOKIE,This cookie barely last five minutes in my hands. It was soft & chewy and great on-the-go snack. Its perfect for kids and adults.
1661,B007JFMH8M,5,Incredibly delicious oatmeal cookie!,"I had the opportunity to try a Quaker Soft Baked  Oatmeal Cookie through Mom VoxBox, and whew was I pleased! I took my sample into work and had it for a snack one night. Soft and with just the right amount of cinnamon in their oatmeal cookie!"
1662,B007JFMH8M,5,This changed my mind!,"Normally I'm not a fan of any cookie (other than Oreo) unless its right out of the oven. To me there's just that something extra when it's nice and hot. I took one bit of this thinking I'd be giving the rest of it to my 2 year old daughter. It was DELICIOUS!!! Needless to say, she didn't get any of the cookie. :o) Highly recommend and I will definitely be buying this again!!"
1663,B007JFMH8M,5,Awesome cookie!,"I am a huge fan of soft cookies so this is top of the line!  I love how soft and flavorful they are.  since they are individually wrapped, it keeps them soft and fresh!"
1664,B007JFMH8M,5,A home run!,I put this is my dad's lunch because he always wants something sweet but I want him to eat healthy. I'm a health-nut & the ingredients in this cookie didn't scare me away. My dad said it tasted home-made (in a good way) & seemed really fresh. The portion size was also good.
1665,B007JFMH8M,5,These Are Amazing!!!,I didn't even get a chance to eat this because my 3 sons STOLE it from me.  They LOVED IT!!! I will absolutely buy these again!!!
1666,B007JFMH8M,4,loved it!,Im not the biggest fan of oatmeal but I really liked this cookie so much that I went and bought a couple boxes!
1667,B007JFMH8M,4,really good,I really liked them they was the best box of cookies I gotten so far I will be getting them again real soon
1668,B007JFMH8M,4,Free Sample-good thing,I received a sample of the Quaker Oatmeal cookie in my Influenster voxbox. I'm not a fan of raisins so I let my daughter try it. She loved it. She said she enjoyed the raisins and liked the soft cookie instead of a regular crunchy one.
1669,B007JFMH8M,4,Good & Soft Cookie,"The Quaker Cookie, was a great soft cookie to eat. My 3 years old daughter really enjoyed the treat! It was soft, there wasn't any after taste to the cookie.. Just all the yummy goodness.. We tried the Oatmeal raisin cookie and the raisin's were good, they were soft not hard..  Overall I would definitely would buy the Quaker Cookies again.. and would definitely buy another kind other than raisin as well.. I think YOU should try it out. :)"
1670,B007JFMH8M,5,Delicious!,"I received a sample of this product from Influenster. My daughter and I split it and it was delicious. I'm going to have to check Kroger to see if they have them, because my Walmart did not.  :("
1671,B007JFMH8M,5,Love this cookie!,"When Influenster and Quaker sent me this cookie to try, it looked delicious--but healthy-so you never know!  But, I was delighted because it is good for you and Great Tasting!  Love it!"
1672,B007JFMH8M,5,Yum!,"These cookies are great! So yummy! My little boy loved these cookies! Since they are in individual packages, they are great for purses and diaper bags!"
1673,B007JFMH8M,4,Tastes Homemade,"Quaker has yet to disappoint.  I am not a big fan of raisins, but these Soft Baked Oatmeal Cookies with Raisins are the best!  Very chewy and fresh, great for on the go or kids lunches!"
1674,B007JFMH8M,3,Quaker Soft Baked Cookie,I thought the cookie was good. It was soft and chewy; however I prefer organic foods and would much  rather have a freshly baked cookie!
1675,B007JFMH8M,5,Hide the box,These cookies were so very scrumptious. They taste homemade and I won't lie... I gobbled it down in mere seconds. I will be purchasing many more.
1676,B007JFMH8M,5,"Quaker Soft Baked Oatmeal Cookie, Raisins","Wow, a soft moist & delicious cookie~Quaker has done it again.  Great snack for on the go or to enjoy at home with a nice glass of cold milk.<br /><br /> This cookie is large enough to share with two if you have little ones.  The added bonus is its nutritional value!  Grab a box and enjoy!"
1677,B007JFMH8M,5,Quaker Soft Baked Oatmeal Cookies,These are great especially for little hands.  I love how soft Quaker Soft Baked Oatmeal Cookies are.  My son really can't get enough of these things!
1678,B007JFMH8M,5,Quaker Soft Baked Oatmeal Cookies,"Love the cookies!  I was pleasantly surprised how delicious this was.  I am not usually a soft cookie fan but this one was an exception.  Also, this is a pretty healthy choice if you are craving sweets."
1679,B007JFMH8M,5,Fantastic Cookie,"This cookie was great. It was a little soft, but that's what made it even better. It didn't take long for it to vanish, which might be a bad thing if you lack self control (something I do not possess). I recommend these to everyone unless you are allergic to raisins."
1680,B007JFMH8M,5,Yummy cookie,"This cookie is so soft and taste amazing! I was so surprised with how moist and chewy it was, better than home made, believe it or not. My whole family were begging for more, highly recommend trying this!"
1681,B007JFMH8M,5,Just like homemade!,I received this cookie in my Influenster voxbox and LOVED it! It tasted just like what I would make at home. Delicious!
1682,B007JFMH8M,4,Great product,I received this product thru Influenster and Quaker in my MomVox box. I opened it jn front of my 8 year old which he took off running with it and later came back and told me that he needs it for his snack at summer camp. We went out and bought a box and he takes one every morning for camp. Love it!!!
1683,B007JFMH8M,5,Quaker soft baked oatmel cookie,I have tried this from Influenster and its delish! I also purchased more of this because it became my son's favorite snack! Love it too! :)
1684,B007JFMH8M,5,Excellent Cookie!,"I received this cookie from Influenster and Quaker in my Mom VoxBox. I was so excited to get the chance to try this cookie. Then it came and my youngest took it before I got the chance! I was so disappointed but from what I understand from him it is one of the best cookies he has ever had, and it tastes better than the cookies I bake him at home."
1685,B007JFMH8M,5,Yummy,"The Quaker Oatmeal cookies are deliciously soft, the cookies are individually wrapped, and I like that because you can take one package on the go and have a good snack a healthy one. I like this Raisins cookies a lot."
1686,B007JFMH8M,4,I did find these to be quite good,"Quaker Oats Company has been around for over 100 years, and with a track record like that you know that they are doing something right! These soft oatmeal raisin cookies are actually quite good. Each cookie weighs about 1.48 ounces, and is about 170 calories (27 grams of carbohydrates). So, while they are not exactly a low-calorie snack, they aren't too bad either.<br /><br />The nice thing about them is that they are nicely filling, making them a nice afternoon snack, when you need a little something to get you through work. And, while oatmeal raisin cookies are not my favorite snack, I did find these to be quite good. As a matter of fact, that's what I like about them being singly packaged, it keeps me from going back for more!<br /><br />(Review of Quaker Soft Baked Oatmeal Cookie, Raisins)"
1687,B007JFMH8M,5,Just like mama's ?  Maybe.....,No-one should do oatmeal better than Quaker ....right? Well they have been trying to expand from just the basic oatmeal for some time. These soft cookies are tasty and satisfying. In my family you can tell how good they are by how quickly they disappear. Weel - they disappeared in swift order. In fact I barely got to taste more than one. The general consensus is these are 'just like homemade. There is not greater compliment that can be paid. They are packaged conveniently for inclusion in school lunches etc. They certainly make a great accompaniment for tea or coffee for that unwinding moment all of us need at somour day.
1688,B007JFMH8M,4,just like grandma used to make!,"These cookies are much closer to homemade than most of those break-and-bake cookies out there, with similar nutritional info. Very soft, with lots of plump raisins, great on the go!"
1689,B007JFMH8M,3,Soft and Dry,I like oatmeal and raisin cookies but I don't eat them very often.  That's probably because my wife makes such awesome chocolate cookies.  When I do get an opportunity to try an oatmeal and raisin cookie it is usually from a store-bought package.  I usually come away impressed with how moist these pre-packaged cookies are.  That's what surprised me most about Quaker Soft Baked Oatmeal Cookie;  They're soft but they aren't moist.  There is a distinct soft dryness to the cookies. The taste was good and my grand daughter quickly ate up most of them.  She liked them because they are tasty and soft.  I agree and I guess two out of three criteria is good but I was looking for one more quality
1690,B007JFMH8M,3,"Not so chewy, a bit dry","Maybe it was the hot weather? Maybe it was the baking process?<br /><br />These cookies, although individually packed (so good for school lunches), came out a bit dry and crumbly.<br /><br />Sure, maybe I am just a messy eater but a soft baked cookie just not crumble as much as the cookies I got crumbled.<br /><br />Maybe if you get them at the supermarket they would be less dry.<br /><br />Maybe if is just a general problem with the way they are produced."
1691,B007JFMH8M,3,Eh?,"These cookies come individually wrapped and easy to stash in lunch boxes, picnic baskets, or give to the kids as an after school snack. However, I did not find them to be the most appetizing thing in the world - especially as an adult who is used to low cal or sugar free snacks. Kids hate them. I couldn't get mine to try more than one bite. Even as an oatmeal cookie, they aren't that good. We found them salty and bland. Yes they were soft, but also crumbly, which made a mess. I wouldn't say they are the worst I've ever tried, be definitely not as good as other Quaker products."
1692,B007JFMH8M,4,Pretty Guilt Free and Tasty,"I really liked these cookies. They are sort of firm but not crunchy, so they don't get crumbs everywhere. They worked really well for me as a post breakfast snack (or sadly even breakfast on some days).  They aren't coated in sugar the way a lot of prepackaged oatmeal cookies are.  Each cookie is individually packaged and is easy to open on the go.<br /><br />I'd totally buy these the next time I see them in the store."
1693,B007JFMH8M,4,"Tasty and a nice, quick snack","Quaker is pretty much the oatmeal company, and they have done a nice job with this oatmeal raisin cookie. I liked the convenience of being individually wrapped, which also preserves its freshness. I take one of these along during a round of golf and in my lunch. The cookie is tasty, light and moist. I recommend this to all cookie lovers, especially those fond of oatmeal raisin."
1694,B007JFMH8M,3,Like the vending machine,"These large cookies greatly resemble in look and taste the ones you might get in a vending machine.  They are individually packaged and have a soft and chewy texture.  The taste left me pretty unsatisfied as they were pretty bland and tasted too ""processed,"" not like simple and fresh oatmeal raisin cookies.  I would not recommend them personally, although my little ones liked them fine (although I rarely know kids to say ""no"" to a cookie!)."
1695,B007JFMH8M,3,Daughter LOVES it!,"I got to this in my Mom VoxBox from Influenster. I don't like oatmeal cookies. So I had my daughter try it and she LOVED it. She said ""Mom, this cookie is really good. Is there another one. I only got one."" I told her no that, that was all. She was really bummed. But I told her that when we go to the store and if we see them we'll make sure to buy them since she likes them so much."
1696,B007JFMH8M,5,Great Tasting!,"Cookies are delicious and very soft, i expected a much different taste but to my surpise they were actually great. I got a sample so i will be purchasing these for my family soon."
1697,B007JFMH8M,5,Kids love it.,"I was given a chance to sample this cookie when I got my Mom vox box from Influenster and Quaker, much thanks. The kids and I shared the cookie it was soft and chewy really good we will be buying them again."
1698,B007JFMH8M,3,It was very yummy but very soft!,"I was really excited to get this Quaker Soft Baked Cookie in the Oatmeal raisin flavor because this is one of my favorite flavors. Over all the flavor was fabulous with just the right amount of raisins, but I found it to be toooo soft. I do like soft cookies but I had a hard time eating this cookie because it was so soft it crumbled in my fingertips as I tried to take bites so I had to eat it over the wrapper carefully. I also let my 7 year old son and my 12 year old daughter try bites and they loved it and did not care that it was soft and crumbly at all. Overall I would recommend trying them because the flavor is good and maybe they are not all that soft."
1699,B007JFMH8M,5,amazing,"I recently tried them and they are chewy goodness!  Be sure to try them heat them up, oh your going to love them/"
1700,B007JFMH8M,5,Great Cookie!,I just wanna say that we are completely hooked on this cookie now! My kids love the product as well! Especially with all the nutritious qualities of the cookie and the great taste! We are def sticking with this from now on!!
1701,B007JFMH8M,5,Love this product!,Love at first bite! Very moist and delicious! Definitely recommend to everyone who is a fan of Oatmeal Raisin cookies.
1702,B007JFMH8M,5,Yummy,"I recently tried this product through my influenster mom vox that I received and I have to admit that I am not a big fan of cookies HOWEVER this has to be the best cookie I've ever tasted thus far so much that I ate the whole thing before I could even record my youtube video, lol."
1703,B007JFMH8M,5,Yum!,"This is the best prepackaged cookie I've ever had! They have great flavor, are soft and chewy, and just everything you would expect in a homemade cookie! I was given it in an Influenster voxbox and I can say that I will be purchasing these very often!"
1704,B007JFMH8M,5,soft baked yuumy cookie,i actually tried this cookie through influenster is was really chewy which is how i like my cookies i dont like them hard and crunchy its very good but the after taste left in you mouth is kinda nasty but overall one good cookie
1705,B007JFMH8M,5,delicious,"i received this product from influenster to test!!.. i loved it it was so soft and delicious i would have not bought this if i went to the store because it is ""healthy"".. but after tasting it i will definitely be buying more!!"
1706,B007JFMH8M,5,Very tasty cookie!,"I recently tried this cookie as part of an Influenster Mom Vox Box.  Influenster sends out free boxes of products in order for you to test them and give them your feedback. I really enjoyed this cookie!  Most packaged cookies are hard and taste like cardboard but I was pleasantly surprised that this cookie was soft and comparable to a homemade oatmeal raisin cookie.  The nutritional facts weren't too bad for a dessert too.  It was very yummy and filling.  A good sized cookie!  I will definitely be buying some for my family, since I ate this one myself ;)"
1707,B007JFMH8M,5,True Homemade Flavor and Texture!,"I received a free cookie from Influenster, and it made my week. I normally avoid packaged cookies because I like the chewy freshness of homemade so much better. These had an amazing flavor of cinnamon and spice, and the texture was perfect. I need to go get my own box!"
1708,B007JFMH8M,4,Delicious,"I was given a sample of these Quaker Soft Baked Oatmeal Cookies from Influenster.com as part of their Mom VoxBox 2012 for reviewing. I shared my cookie with my 2 1/2 year old daughter. As with any cookie, she loved it! I thought the cookie was delicious. Not overly sweet, but had perfect flavor. It was moist too, unlike some cookies that are dry. My least favorite part was how crumbly it was. It did have a tendancy to crumble quite a bit. Overall, it was a great cookie."
1709,B007JFMH8M,5,YUMMY!,"I received this delicious treat complimentary of Influenster in my Mom voxbox. I did note that was in several crumbly pieces when I opened the package, but it obviously didn't change the taste of the cookie itself. It just made it a little messy to eat, but in my house with a toddler that is nothing new. Speaking of toddler, SHE LOVED IT! She actually wanted more after the package was empty, and was pretty upset when I kept telling her it was all gone. :) Looks like we'll be getting some more to have around the house and maybe a little bribery for the diaper bag. :)"
1710,B007JFMH8M,5,Delicious Treat for the Whole Family!,"I got the opportunity to taste test these awesome cookies from Influenster and Quaker in their Mom VoxBox and found the cookie to be absolutely delicious! It was soft and chewy, just how I like my cookies! My four year old and I shared it and half was enough for each of us and he loved it too!"
1711,B007JFMH8M,5,yummmmmmmmmm,I received the Quaker soft baked oatmeal cookies from influenster in the mombox. I was very pleased. Not only was it a great sized cookie and was also very soft. It was not dry and it tasted great. i will definitely be purchasing this product!
1712,B007JFMH8M,4,Wonderful Snack!!,"I received the Oatmeal cookie complementary in my Influenster Mom Voxbox and I couldn't be more impressed with the quality of the ingredients and the taste! I will definitely be buying more, especially now that I know they come in these amazing flavors!! Yummy! They are great to have on the go and especially delicious warmed up with some milk!!  And they are not too expensive on the calorie bank either!"
1713,B007JFMH8M,3,Tastey!,"I tried these cookies as a sample from influnster.com. They are a little sweet for my taste, the kids loved it. They are a good size, about the size of the palm of my hand. At 170 calories each, they are a little hefty to have more than one at a time, but since they are individually wrapped, no worries about waste.  Try them microwaved for about 20 seconds!"
1714,B007JFMH8M,5,Something for the whole family!,"I received a cookie as part of an Influenster review. I love that it tastes like a fresh cookie from Grandma's oven. I knew I would love it, but was uber pleased to see that my 2 year old loves it as well. This is definitely something that will replace a fruit snack!"
1715,B007JFMH8M,5,Delicious!!,I received a complimentary Quaker Soft Baked Oatmeal Cookie from Influenster.com for review purposes. This cookie is huge and hearty! This is literally the first Oatmeal Cookie I have ever been able to get my picky teenage son to eat! Very soft! Just like homemade! Quaker has really outdone themselves!
1716,B007JFMH8M,4,Love them,"I received this item from Influenster and loved them so much thaton my next grocery trip I purchased three boxed.  I received the oatmeal raisin from Influenster and I also purchased the banana nut and the chocolate almond.  The raisin was my favorite soft and moist, loved them"
1717,B007JFMH8M,5,Quaker oatmeal cookies taste delicious!,"These cookies are amazing! They are moist, flavorful and are really satisfying. I can't wait to add them to my teenagers lunches in the fall!"
1718,B007JFMH8M,4,Great alternative to homemade,"I was really surprised at how good these are! Very soft and chewy, however maybe a little too soft. I recently packed them in a lunch and got complaint that they crumbled"
1719,B007JFMH8M,5,Very Soft and Yummy,"These were very tasty, my three year old son even gobbled them up! They are very soft, and as long as you like oatmeal cookies you will love these!"
1720,B007JFMH8M,5,Yummy,Yumm yumm yumm we loved them like that way they are soft for the kids and they taste so good
1721,B007JFMH8M,4,Really good!,"Bought these for my husband and he really likes them! I haven't tried them yet, but I'm going to give them a shot."
1722,B007JFMH8M,5,Not bad at all,"For an Oatmeal Raisin cookie this isn't bad at all. Nice and soft, great taste. I like the other flavors of this cookie as well."
1723,B007JFMH8M,5,Holla Holla at this Cookie y'all!,"I got a sample of these yummy thangs in my Influenster Mom VoxBox and they are delicious! I shared mine with my toddler and she also loved it, cried when we ran out of cookie! They are nice and soft and really tasty! Go on and get you some, girl!"
1724,B007JFMH8M,5,Amazingly good!,"I love Quaker Soft Baked Oatmeal Cookies. They taste so good! They are moist, soft, and just the right size! The first cookie i had i received in my Mom VoxBox from influenster.com. It was so good that the next day I went out and got a whole box! They are great for on the go snacks. I keep one in my purse for when I need a little snack! <a href=""http://www.amazon.com/gp/product/B005KK56JU"">Quaker Soft Baked Oatmeal Cookies 6 count box (8.8 oz.), Raisins (Pack of 4)</a>"
1725,B007JFMH8M,4,Yum,I also received a sample of this cookie from Influenster.  My daughter really enjoyed it. I think it is a little high in sugar to make it a regular treat but I would repurchase it in the future.
1726,B007JFMH8M,5,So good you need to put them in the trunk on the way home from the store if you don't want to sneak into the box,"The Quaker Soft Baked Oatmeal Cookies are delicious, I received a complimentary sample from Influencers to try the product and review it.  Well when the Vox Box that contained my complimentary products to try I opened it up infront of the mailbox, on the way up my driveway I ate my cookie.  I absolutely love that these are individually packaged yet a nice size cookie.  You don't feel deprived by throwing just one in your lunch box or purse, and certainly the kids love them.  I think they are very reasonably priced, and plan to stock up on a few boxes.  Perfect for the the beach when you want snacks yet don't want the seagulls attacking open food bags.  Not to mention they are a guilt free snack:<br /><br />-Made with Whole Grain Quaker Oats<br />-Individually packaged<br />-Provides a good source of fiber<br />-Contains 6 grams of total fat per serving<br /><br />Definite buy, if on sale stock up."
1727,B007JFMH8M,4,Yummy cookie,I recieve sample of this cookie from Influenster to try out. I normally dislike cookie with raisins but this one was good. I will not get these again but thats not because it wasn't a good cookie its because of the raisins. I will how ever try these in other flavors.
1728,B007JFMH8M,5,"tastes like homebaked cookies, just so much easier to ""make""","I love these cookies. They have a wonderful chewy texture, a bursting with raisins and taste truly homemade. At first I was concerned the cookies may have picked up some of the flavor from the packaging, but the flavor, while helping to maintain the freshness of the cookies, had  no effect on the flavor. I love the baked through flavor of the cookies, they baked to perfection - not underbaked and certainly not overbaked because they are nice and chewy. I will definitely consider these cookies as a pantry item for when I need a treat, but did not have time to  bake cookies for the kids myself.<br /><br />Disclaimer: I received a Mom Voxbox through Influenster, which contained a sample of Quaker Soft Baked Oatmeal Cookies. The opinion expressed herein are my own personal opinion and have not been influenced by Influenster or any other third party."
